"Company";"TypeName";"Touchscreen";"IPS";"CPU";"Ram";"Gpu";"OpySys";"Weight";"Price";"PPI";"HDDStorage";"SSDStorage";"FlashMemory";"HybridStorage"
"HP";"Workstation";0;1;"Intel Core i7";"8";"AMD";"Windows";"3.0";154458.72;127.3357;1000;0;0;0
"Lenovo";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.4";63882.72;141.212;0;512;0;0
"Dell";"Ultrabook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.5";75289.968;125.3674;0;256;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.9";80516.2032;127.3357;1000;1000;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i5";"4";"Intel";"Windows";"2.1";46193.76;141.212;0;256;0;0
"HP";"Notebook";0;0;"AMD Processor";"4";"AMD";"Windows";"2.1";21205.44;141.212;1000;0;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"2.59";71341.92;141.212;1000;1000;0;0
"HP";"Notebook";1;0;"Other Intel Processor";"8";"Intel";"Windows";"1.16";90522.72;276.0535;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"4";"AMD";"Windows";"2.24";40980.312;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2.1";22857.12;100.4547;0;128;0;0
"HP";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.16";104908.32;165.6321;0;512;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"0.69";29250.72;224.1738;0;0;64;0
"Dell";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.23";73473.12;165.6321;0;256;0;0
"Lenovo";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"4.6";146519.4672;127.3357;0;1000;0;1000
"Razer";"Ultrabook";1;0;"Intel Core i7";"8";"Intel";"Windows";"1.25";54825.12;172.8003;0;256;0;0
"Toshiba";"Ultrabook";0;0;"Intel Core i7";"16";"Intel";"Windows";"1.05";118601.28;165.6321;0;512;0;0
"Asus";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"3.52";69929.4672;127.3357;1000;1000;0;0
"Vero";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"1.35";10442.88;165.6321;0;0;32;0
"HP";"Notebook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.16";90043.2;165.6321;0;256;0;0
"HP";"Notebook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.43";80612.64;157.3505;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Others/No OS/Linux";"2.09";27899.0064;100.4547;500;0;0;0
"Asus";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2";23176.8;100.4547;1000;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"8";"Intel";"Windows";"1.8";88924.32;157.3505;0;256;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Other Intel Processor";"4";"Intel";"Windows";"0.69";25521.12;224.1738;0;0;64;0
"HP";"Ultrabook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.26";100965.6;125.3674;0;256;0;0
"Lenovo";"Gaming";0;1;"Intel Core i5";"8";"Nvidia";"Others/No OS/Linux";"2.4";52693.92;141.212;1000;1000;0;0
"HP";"Gaming";0;1;"Intel Core i5";"8";"Nvidia";"Windows";"3.35";60153.12;127.3357;1000;1000;0;0
"HP";"Notebook";0;0;"Intel Core i7";"8";"Intel";"Windows";"2.04";33513.12;100.4547;2000;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"8";"Nvidia";"Windows";"1.8";109244.2464;157.3505;0;512;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"1.5";14811.84;111.9352;0;0;32;0
"HP";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.84";40066.56;141.212;0;256;0;0
"Acer";"Notebook";0;0;"Intel Core i5";"4";"Nvidia";"Windows";"2.23";32820.48;141.212;1000;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i7";"16";"AMD";"Windows";"2.5";58554.72;141.212;0;0;0;1000
"HP";"Workstation";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"3";210424.032;127.3357;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"8";"AMD";"Windows";"2.5";41771.52;100.4547;1000;0;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"3.78";127818.72;127.3357;1000;1000;0;0
"HP";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.88";115709.2416;141.212;0;256;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"16";"Intel";"Windows";"2.8";130003.2;209.8007;0;512;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.4";60888.384;141.212;1000;1000;0;0
"HP";"2 in 1 Convertible";1;0;"Intel Core i5";"8";"Intel";"Windows";"1.48";86793.12;165.6321;0;256;0;0
"HP";"Workstation";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.59";118761.12;141.212;0;256;0;0
"HP";"2 in 1 Convertible";1;0;"Intel Core i7";"8";"Intel";"Windows";"1.48";95850.72;220.8428;0;256;0;0
"HP";"Workstation";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.0";101178.72;141.212;0;256;0;0
"HP";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.26";122381.496;176.2326;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.18";53807.472;141.212;0;256;0;0
"HP";"Notebook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.88";84129.12;141.212;0;256;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"8";"Intel";"Windows";"1.27";124621.92;209.8007;0;256;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Others/No OS/Linux";"1.9";18061.92;100.4547;1000;0;0;0
"HP";"Notebook";0;0;"AMD Processor";"4";"AMD";"Windows";"1.86";15824.16;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i5";"8";"AMD";"Others/No OS/Linux";"2.32";31914.72;141.212;1000;0;0;0
"Dell";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.62";63882.72;141.212;1000;0;0;0
"Dell";"Notebook";1;1;"Intel Core i5";"8";"Nvidia";"Windows";"2.04";119916.2304;138.4618;0;256;0;0
"HP";"Notebook";0;0;"AMD Processor";"4";"AMD";"Windows";"1.91";25515.2592;141.212;0;256;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.7";79536.384;127.3357;1000;1000;0;0
"Lenovo";"Ultrabook";0;0;"Intel Core i7";"12";"Intel";"Windows";"1.4";122490.72;157.3505;0;512;0;0
"Lenovo";"Notebook";0;0;"Intel Core i5";"8";"AMD";"Windows";"2.5";42010.7472;141.212;0;0;0;1000
"HP";"2 in 1 Convertible";1;0;"Intel Core i7";"8";"Intel";"Windows";"1.48";108744.48;220.8428;0;512;0;0
"Lenovo";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.7";79866.72;157.3505;0;256;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"1.7";94252.32;157.3505;1000;1000;0;0
"HP";"Gaming";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.62";47898.72;141.212;1000;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"8";"Intel";"Windows";"2.2";24455.52;100.4547;1000;0;0;0
"HP";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Others/No OS/Linux";"2.1";25414.0272;100.4547;500;0;0;0
"Dell";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.62";79813.44;138.4618;1000;1000;0;0
"Lenovo";"Notebook";0;1;"Intel Core i5";"8";"Intel";"Windows";"1.95";74059.2;141.212;0;256;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"4";"Nvidia";"Windows";"2.2";24935.04;141.212;1000;0;0;0
"HP";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.44";13266.72;111.9352;0;0;32;0
"MSI";"Gaming";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.2";44701.92;141.212;1000;0;0;0
"HP";"Notebook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.96";36177.12;141.212;0;256;0;0
"HP";"Notebook";0;0;"Intel Core i7";"16";"Intel";"Windows";"2.1";61751.52;141.212;0;512;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.2";19660.32;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Others/No OS/Linux";"2.1";21205.44;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i7";"8";"Nvidia";"Others/No OS/Linux";"2.2";37775.52;141.212;1000;0;0;0
"Asus";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2";40972.32;157.3505;0;256;0;0
"Lenovo";"Notebook";0;0;"Intel Core i7";"4";"Intel";"Windows";"2.32";43956.0;141.212;0;0;0;1000
"Lenovo";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"3.31";69530.4;141.212;0;512;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"1.91";114731.5536;141.212;1000;1000;0;0
"HP";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2.07";34632.0;100.4547;500;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i5";"8";"Intel";"Windows";"1.36";87219.36;209.8007;0;256;0;0
"Lenovo";"Ultrabook";0;0;"Intel Core i7";"6";"Nvidia";"Windows";"1.54";44275.68;141.212;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i7";"8";"Nvidia";"Others/No OS/Linux";"1.98";47686.1328;141.212;0;256;0;0
"Acer";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.1";17742.24;100.4547;500;0;0;0
"HP";"Notebook";0;1;"Intel Core i7";"6";"Nvidia";"Windows";"2.18";42570.72;141.212;1000;0;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.591";48431.52;141.212;1000;1000;0;0
"Dell";"2 in 1 Convertible";1;0;"Intel Core i7";"16";"Intel";"Windows";"2.09";62817.12;141.212;0;512;0;0
"Acer";"Notebook";0;0;"Intel Core i5";"4";"Nvidia";"Windows";"2.23";36816.48;141.212;0;256;0;0
"Dell";"Ultrabook";1;0;"Intel Core i5";"8";"Intel";"Others/No OS/Linux";"1.23";58554.72;276.0535;0;256;0;0
"Acer";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"4.2";138474.72;127.3357;1000;1000;0;0
"Lenovo";"Gaming";0;1;"Intel Core i5";"8";"Nvidia";"Windows";"2.4";43636.32;141.212;1000;0;0;0
"HP";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Windows";"1.86";25840.8;100.4547;500;0;0;0
"Apple";"Ultrabook";0;1;"Other Intel Processor";"8";"Intel";"Mac";"0.920";61964.64;226.4155;0;0;256;0
"Dell";"2 in 1 Convertible";1;1;"Intel Core i5";"8";"Intel";"Windows";"1.6";63882.72;165.6321;0;256;0;0
"HP";"Notebook";0;1;"Intel Core i7";"12";"Nvidia";"Windows";"2.21";70702.56;141.212;1000;1000;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"4";"AMD";"Others/No OS/Linux";"1.9";19607.04;100.4547;1000;0;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"4.3";114552.0;127.3357;1000;1000;0;0
"Acer";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"2.1";14492.16;100.4547;1000;0;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.43";109165.392;127.3357;1000;1000;0;0
"Dell";"Notebook";0;0;"Intel Core i3";"4";"AMD";"Windows";"2.3";26586.72;100.4547;0;128;0;0
"Lenovo";"Notebook";0;0;"Intel Core i7";"8";"Nvidia";"Others/No OS/Linux";"2.2";33513.12;100.4547;500;0;0;0
"Dell";"2 in 1 Convertible";1;0;"Intel Core i7";"16";"Intel";"Windows";"2";68464.8;141.212;0;512;0;0
"Dell";"Ultrabook";1;0;"Intel Core i7";"16";"Intel";"Windows";"1.2";142790.4;276.0535;0;512;0;0
"Asus";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.2";62284.32;141.212;1000;0;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"8";"AMD";"Windows";"2.36";47365.92;141.212;0;256;0;0
"HP";"Notebook";0;0;"Intel Core i5";"8";"Intel";"Windows";"1.91";30849.12;100.4547;0;256;0;0
"Lenovo";"Notebook";0;0;"AMD Processor";"4";"AMD";"Windows";"2.2";15930.72;100.4547;500;0;0;0
"Acer";"Notebook";0;0;"Intel Core i3";"8";"Nvidia";"Windows";"3.3";33513.12;106.1131;1000;0;0;0
"Asus";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.2";130482.72;141.212;1000;1000;0;0
"Apple";"Ultrabook";0;1;"Other Intel Processor";"8";"Intel";"Mac";"0.920";68145.12;226.4155;0;0;512;0
"Asus";"Notebook";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.2";93186.72;141.212;1000;1000;0;0
"MSI";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"2.43";103842.1872;127.3357;1000;1000;0;0
"Dell";"2 in 1 Convertible";1;1;"Intel Core i5";"8";"Intel";"Windows";"2.191";53226.72;141.212;0;256;0;0
"Asus";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.9";103842.72;127.3357;1000;1000;0;0
"Acer";"Netbook";0;0;"Other Intel Processor";"2";"Intel";"Others/No OS/Linux";"1.3";9270.72;135.0942;0;32;0;0
"Acer";"Notebook";0;0;"Intel Core i3";"4";"Nvidia";"Windows";"3.3";31861.44;106.1131;1000;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i5";"8";"Intel";"Others/No OS/Linux";"2.8";28717.92;106.1131;1000;0;0;0
"Lenovo";"Gaming";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.6";67772.16;141.212;1000;1000;0;0
"Acer";"2 in 1 Convertible";1;1;"Intel Core i7";"8";"Intel";"Windows";"1.2";61218.72;157.3505;0;256;0;0
"Lenovo";"Notebook";0;1;"Intel Core i7";"8";"Intel";"Windows";"2.3";81465.12;141.212;0;256;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.2";78647.1408;141.212;1000;1000;0;0
"HP";"Notebook";0;0;"AMD Processor";"6";"AMD";"Windows";"2.1";28185.12;141.212;1000;0;0;0
"Dell";"Ultrabook";1;0;"Intel Core i5";"8";"Intel";"Windows";"1.26";91288.3536;176.2326;0;256;0;0
"Dell";"2 in 1 Convertible";1;0;"Intel Core i3";"4";"Intel";"Windows";"2.08";27119.52;146.8605;500;0;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.65";16463.52;100.4547;1000;0;0;0
"Dell";"Ultrabook";1;0;"Intel Core i7";"8";"Intel";"Windows";"1.29";78694.56;276.0535;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Others/No OS/Linux";"2.18";27804.7008;100.4547;1000;0;0;0
"Lenovo";"Gaming";1;1;"Intel Core i7";"16";"Nvidia";"Windows";"2.6";54825.12;141.212;1000;1000;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.2";61218.72;141.212;1000;1000;0;0
"Lenovo";"Netbook";1;1;"Intel Core i7";"16";"Intel";"Windows";"1.3";87912.0;176.2326;0;512;0;0
"Razer";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"1.95";186426.72;157.3505;0;1000;0;0
"Dell";"Notebook";1;0;"Intel Core i3";"8";"Intel";"Windows";"2.3";24988.8528;100.4547;1000;0;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.7";85141.44;127.3357;1000;1000;0;0
"Apple";"Ultrabook";0;0;"Intel Core i5";"4";"Intel";"Mac";"1.08";51095.52;135.0942;0;0;256;0
"HP";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2.1";25467.84;141.212;1000;0;0;0
"HP";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.54";117119.5632;209.8007;0;256;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Windows";"2.24";39267.36;100.4547;500;0;0;0
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.3";62284.32;141.212;1000;1000;0;0
"Lenovo";"Notebook";0;1;"Intel Core i7";"16";"Intel";"Windows";"1.4";79866.72;165.6321;0;512;0;0
"Lenovo";"Notebook";0;0;"AMD Processor";"6";"AMD";"Windows";"2.2";31838.5296;141.212;0;256;0;0
"Asus";"Ultrabook";0;0;"Intel Core i7";"8";"Intel";"Windows";"1.45";68198.4;165.6321;0;256;0;0
"Acer";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Others/No OS/Linux";"2.4";19276.704;100.4547;500;0;0;0
"Dell";"2 in 1 Convertible";1;0;"Intel Core i7";"16";"Nvidia";"Windows";"2.77";95850.72;127.3357;0;512;0;0
"HP";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Windows";"1.54";58607.4672;157.3505;0;256;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"2.5";85248.0;141.212;1000;1000;0;0
"Dell";"Notebook";0;0;"Intel Core i5";"4";"Intel";"Windows";"1.6";46620.0;111.9352;500;0;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"2.34";123876.0;141.212;1000;1000;0;0
"Lenovo";"Notebook";0;1;"Intel Core i5";"8";"Intel";"Others/No OS/Linux";"2.3";30529.44;141.212;0;256;0;0
"Dell";"2 in 1 Convertible";1;0;"Intel Core i5";"8";"Intel";"Windows";"1.24";96596.64;276.0535;0;256;0;0
"Dell";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"2.2";17262.72;100.4547;500;0;0;0
"HP";"Notebook";0;0;"AMD Processor";"4";"AMD";"Windows";"1.86";21258.72;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i3";"6";"Nvidia";"Windows";"2.4";30316.32;141.212;0;128;0;0
"Lenovo";"Notebook";0;1;"Intel Core i5";"8";"Intel";"Windows";"1.9";57116.16;157.3505;0;256;0;0
"Dell";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.2";23655.7872;100.4547;500;0;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2";18061.92;100.4547;1000;0;0;0
"Asus";"Gaming";0;1;"Intel Core i7";"16";"Nvidia";"Windows";"4.0";101232.0;127.3357;1000;1000;0;0
"Dell";"Notebook";0;0;"Intel Core i3";"4";"Intel";"Windows";"2.29";26107.2;100.4547;500;0;0;0
"Lenovo";"Notebook";0;0;"Intel Core i7";"8";"AMD";"Windows";"2.32";47685.6;141.212;0;0;0;1000
"MSI";"Gaming";0;0;"Intel Core i7";"8";"Nvidia";"Windows";"2.4";65481.12;141.212;1000;1000;0;0
"Lenovo";"2 in 1 Convertible";1;0;"Intel Core i5";"4";"Intel";"Windows";"1.8";44382.7728;157.3505;0;128;0;0
"Asus";"Ultrabook";0;1;"Other Intel Processor";"8";"Intel";"Windows";"1.2";38841.12;165.6321;0;512;0;0
"Dell";"Notebook";0;0;"Intel Core i3";"6";"Intel";"Windows";"2.3";24455.52;100.4547;1000;0;0;0
"Acer";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"2.4";15397.92;100.4547;500;0;0;0
"Dell";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"2.20";20193.12;100.4547;500;0;0;0
"Lenovo";"Notebook";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.6";47898.72;141.212;1000;0;0;0
"HP";"Notebook";0;0;"AMD Processor";"6";"AMD";"Windows";"2.04";29303.4672;141.212;0;0;0;1000
"Dell";"Notebook";0;0;"Intel Core i7";"8";"AMD";"Others/No OS/Linux";"2.3";42943.1472;100.4547;1000;0;0;0
"HP";"Netbook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.17";11135.52;135.0942;0;0;32;0
"Asus";"Notebook";0;0;"Intel Core i7";"4";"Nvidia";"Windows";"2.2";38378.6496;100.4547;500;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"4";"Intel";"Windows";"1.8";33992.64;157.3505;0;128;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"16";"Intel";"Windows";"1.3";79866.72;276.0535;0;512;0;0
"Lenovo";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.5";12201.12;111.9352;0;0;64;0
"HP";"Notebook";0;0;"Intel Core i7";"6";"AMD";"Windows";"2.19";40705.92;100.4547;1000;0;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.2";19660.32;100.4547;500;0;0;0
"Asus";"Ultrabook";0;1;"Other Intel Processor";"8";"Intel";"Windows";"1.2";38841.12;165.6321;0;512;0;0
"Dell";"Notebook";0;0;"Intel Core i3";"6";"Intel";"Windows";"2.3";24455.52;100.4547;1000;0;0;0
"Acer";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"2.4";15397.92;100.4547;500;0;0;0
"Dell";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"2.20";20193.12;100.4547;500;0;0;0
"Lenovo";"Notebook";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.6";47898.72;141.212;1000;0;0;0
"HP";"Notebook";0;0;"AMD Processor";"6";"AMD";"Windows";"2.04";29303.4672;141.212;0;0;0;1000
"Dell";"Notebook";0;0;"Intel Core i7";"8";"AMD";"Others/No OS/Linux";"2.3";42943.1472;100.4547;1000;0;0;0
"HP";"Netbook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.17";11135.52;135.0942;0;0;32;0
"Asus";"Notebook";0;0;"Intel Core i7";"4";"Nvidia";"Windows";"2.2";38378.6496;100.4547;500;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"4";"Intel";"Windows";"1.8";33992.64;157.3505;0;128;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"16";"Intel";"Windows";"1.3";79866.72;276.0535;0;512;0;0
"Lenovo";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.5";12201.12;111.9352;0;0;64;0
"HP";"Notebook";0;0;"Intel Core i7";"6";"AMD";"Windows";"2.19";40705.92;100.4547;1000;0;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.2";19660.32;100.4547;500;0;0;0
"Asus";"Ultrabook";0;1;"Other Intel Processor";"8";"Intel";"Windows";"1.2";38841.12;165.6321;0;512;0;0
"Dell";"Notebook";0;0;"Intel Core i3";"6";"Intel";"Windows";"2.3";24455.52;100.4547;1000;0;0;0
"Acer";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Others/No OS/Linux";"2.4";15397.92;100.4547;500;0;0;0
"Dell";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"2.20";20193.12;100.4547;500;0;0;0
"Lenovo";"Notebook";0;1;"Intel Core i7";"8";"Nvidia";"Windows";"2.6";47898.72;141.212;1000;0;0;0
"HP";"Notebook";0;0;"AMD Processor";"6";"AMD";"Windows";"2.04";29303.4672;141.212;0;0;0;1000
"Dell";"Notebook";0;0;"Intel Core i7";"8";"AMD";"Others/No OS/Linux";"2.3";42943.1472;100.4547;1000;0;0;0
"HP";"Netbook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.17";11135.52;135.0942;0;0;32;0
"Asus";"Notebook";0;0;"Intel Core i7";"4";"Nvidia";"Windows";"2.2";38378.6496;100.4547;500;0;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"4";"Intel";"Windows";"1.8";33992.64;157.3505;0;128;0;0
"Lenovo";"2 in 1 Convertible";1;1;"Intel Core i7";"16";"Intel";"Windows";"1.3";79866.72;276.0535;0;512;0;0
"Lenovo";"Notebook";0;0;"Other Intel Processor";"2";"Intel";"Windows";"1.5";12201.12;111.9352;0;0;64;0
"HP";"Notebook";0;0;"Intel Core i7";"6";"AMD";"Windows";"2.19";40705.92;100.4547;1000;0;0;0
"Asus";"Notebook";0;0;"Other Intel Processor";"4";"Intel";"Windows";"2.2";19660.32;100.4547;500;0;0;0
